referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.state,location.cc,location.distance,location.lng,location.lat,name,id,location.city,location.postalCode,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,venuePage.id,location.crossStreet,url
v-1463156875,,7,10,false,United States,TX,US,34694,-95.57734031055891,29.84584784064318,Tesco,4d923d2afa1ef04d243f53c7,Houston,77039,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,
v-1463156875,,5,5,false,United States,TX,US,31636,-95.354928,29.903369,Tesco Auto Parts,50ba34afe4b0cfba2c4e896a,Houston,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,1,1,false,United States,TX,US,32246,-95.564109,29.82635,Tesco Corporation,556f3896498edcd1b58d7aea,Houston,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,3,false,United States,Illinois,US,28271,-87.998277,41.914686,Tesco Construction, Inc,4e172d5845ddc623eb0ffd7c,Elgin,60123,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,,9,30,false,United States,IL,US,41691,-88.32238162512421,42.07327735431098,CFM / VR - TESCO LLC.,4d97993461a3a1cdfae6b942,,,,,,,,,,,,,
v-1463156875,0,2,2,true,United States,CA,US,19936,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,18470,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,0,7,641,false,United States,MA,US,46831,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,,,
v-1463156875,,0,0,false,United States,NH,US,84730,-70.926214,43.111588,Tesco,4f170a4ae4b0865b0d2c01e1,Durham,03824,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735,,,,
v-1463156875,0,7,641,false,United States,MA,US,45944,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,,,
v-1463156875,,0,0,false,United States,NH,US,92410,-70.926214,43.111588,Tesco,4f170a4ae4b0865b0d2c01e1,Durham,03824,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735,,,,
v-1463156875,0,1,1,false,United States,CA,US,31663,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,40939476,,
v-1463156875,,2,2,true,United States,CA,US,61932,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,
v-1463156875,,1,1,false,United States,CA,US,95372,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,0,1,1,false,United States,CA,US,8370,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,0,2,5,false,United States,OK,US,11935,-95.881838,36.097842,Tescorp,4e80fa73775bc7f87e613d8b,Tulsa,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,0,6,45,false,United States,OH,US,71176,-83.41673709969503,41.637549541180185,TESCO,4e12aaf5aeb74afe60c867b8,Oregon,43616,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
v-1463156875,,2,2,false,United States,OH,US,69083,-83.43560457229614,41.65218445529102,Trans. Equip. Sales Corp. (TESCO),508a515345b0fe24f7a6c646,Oregon,,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
v-1463156875,0,3,3,false,United States,CA,US,23994,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,,,,,,,,,,,
v-1463156875,0,7,641,false,United States,MA,US,48424,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,true,,,
v-1463156875,,0,0,false,United States,NH,US,84377,-70.926214,43.111588,Tesco,4f170a4ae4b0865b0d2c01e1,Durham,03824,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735,,,,
v-1463156875,0,1,1,false,United States,CA,US,23232,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,40939476,,
v-1463156875,,2,2,true,United States,CA,US,48833,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,1,4,144,true,United States,IN,US,90468,-86.26145124435425,39.88214499563943,TESCO,4e454c22cc3f08423c1284aa,Indianapolis,46278,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,137845785,71st and Zionsville Road,
v-1463156875,0,1,1,false,United States,CA,US,13007,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,40939476,,
v-1463156875,,2,2,true,United States,CA,US,27072,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,
v-1463156875,0,3,3,false,United States,FL,US,27214,-80.27549886,26.19339441,Tesco,4e7b28f3d22df7b34500078b,Coral Springs,33065,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,0,1,1,false,United States,CA,US,2870,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,40939476,,
v-1463156875,,2,2,true,United States,CA,US,36017,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,8,41,false,United States,MN,US,45688,-93.58901427632428,45.3167268514823,Tescom,4e1b29a5d22ddd4af9ea77a6,Elk River,55330,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,2,5,false,United States,MN,US,45674,-93.587724,45.316841,Emerson Process Management - Tescom,517688fbe4b0457162cb6e84,Elk River,55330,true,.png,https://ss3.4sqi.net/img/categories_v2/building/factory_,Factory,Factories,Factory,4eb1bea83b7b6f98df247e06,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,1,1,false,United States,CA,US,34937,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,0,1,1,false,United States,NE,US,14047,-96.107091,41.224204,Tesco Productions,538a8876498e7b711dd51906,Omaha,,,,,,,,,,,,
v-1463156875,0,7,10,false,United States,TX,US,108355,-95.57734031055891,29.84584784064318,Tesco,4d923d2afa1ef04d243f53c7,Houston,77041,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,22,48,false,United States,TX,US,110807,-95.56380197626954,29.826817787024932,Tesco,4e09ebc11838eb15af12aad1,Houston,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,1,1,false,United States,TX,US,110826,-95.564109,29.82635,Tesco Corporation,556f3896498edcd1b58d7aea,Houston,,,,,,,,,,,,
v-1463156875,0,7,641,false,United States,MA,US,75816,-71.4507644910715,42.686026659765936,Tesco Associates,4c10f9ac6b7e2d7f17702835,Tyngsboro,01879,true,.png,https://ss3.4sqi.net/img/categories_v2/building/office_coworkingspace_,Coworking Space,Coworking Spaces,Coworking Space,4bf58dd8d48988d174941735,,,,
v-1463156875,0,1,1,false,United States,CA,US,36622,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,40939476,,
v-1463156875,,2,2,true,United States,CA,US,68915,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,
v-1463156875,,1,1,false,United States,CA,US,87898,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,1,2,false,United States,WY,US,959,-104.786568,41.131777,Tesco,4f4415a0e4b05b69c8675af7,Cheyenne,82001,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,5,5,false,United States,TX,US,41888,-95.354928,29.903369,Tesco Auto Parts,50ba34afe4b0cfba2c4e896a,Houston,77039,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
v-1463156875,,22,48,false,United States,TX,US,58376,-95.56380197626954,29.826817787024932,Tesco,4e09ebc11838eb15af12aad1,Houston,77041,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,7,10,false,United States,TX,US,60075,-95.57734031055891,29.84584784064318,Tesco,4d923d2afa1ef04d243f53c7,Houston,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,1,1,false,United States,TX,US,58395,-95.564109,29.82635,Tesco Corporation,556f3896498edcd1b58d7aea,Houston,,,,,,,,,,,,
v-1463156875,0,2,2,true,United States,CA,US,21192,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,14517,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,0,9,30,false,United States,IL,US,62264,-88.32238162512421,42.07327735431098,CFM / VR - TESCO LLC.,4d97993461a3a1cdfae6b942,Elgin,60123,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,,2,3,false,United States,Illinois,US,92956,-87.998277,41.914686,Tesco Construction, Inc,4e172d5845ddc623eb0ffd7c,,,,,,,,,,,,,
v-1463156875,0,2,3,false,United States,Illinois,US,30758,-87.998277,41.914686,Tesco Construction, Inc,4e172d5845ddc623eb0ffd7c,Elgin,60123,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,,9,30,false,United States,IL,US,61205,-88.32238162512421,42.07327735431098,CFM / VR - TESCO LLC.,4d97993461a3a1cdfae6b942,,,,,,,,,,,,,
v-1463156875,0,2,3,false,United States,Illinois,US,29508,-87.998277,41.914686,Tesco Construction, Inc,4e172d5845ddc623eb0ffd7c,Elgin,60123,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,,,,
v-1463156875,,9,30,false,United States,IL,US,51454,-88.32238162512421,42.07327735431098,CFM / VR - TESCO LLC.,4d97993461a3a1cdfae6b942,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,1,4,144,true,United States,IN,US,108574,-86.26145124435425,39.88214499563943,TESCO,4e454c22cc3f08423c1284aa,Indianapolis,46278,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,137845785,71st and Zionsville Road,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,48,false,United States,CA,US,45789,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,9,22,false,United States,CA,US,51407,-121.39386806062294,38.49295822785601,Tesco Controls Inc.,4c49b1326594be9a31886c25,Sacramento,95828,,,,,,,,,,,
v-1463156875,,3,3,false,United States,CA,US,105288,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,1,1,false,United States,CA,US,60735,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,72961,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,,2,2,true,United States,CA,US,102518,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,48,false,United States,CA,US,73100,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,3,3,false,United States,CA,US,68293,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,,,,,,,,,,,
v-1463156875,,9,22,false,United States,CA,US,76722,-121.39386806062294,38.49295822785601,Tesco Controls Inc.,4c49b1326594be9a31886c25,Sacramento,95828,,,,,,,,,,,
v-1463156875,0,2,2,true,United States,CA,US,23405,-118.33371877670287,34.065387643178276,Tesco Demo Day,509a2c2645b0468c1dcb353a,Los Angeles,90020,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,40939476,,
v-1463156875,,1,1,false,United States,CA,US,29705,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,0,1,1,false,United States,CA,US,38375,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,3,15,61,false,United States,VA,US,36442,-77.18466128362522,38.812848201996935,Auntie Te's Consignment Boutique,4ef0b72a61afc4dca7b631c2,Annandale,22003,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/default_,Thrift / Vintage,Thrift / Vintage Stores,Thrift / Vintage Store,4bf58dd8d48988d101951735,true,,,http://www.auntietes.com
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,1,17,257,false,United States,TX,US,44594,-97.1570348739624,32.810217408750574,Tesco Park,4c448941f0bdd13a2db4c9cc,Hurst,76053,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,1,17,257,false,United States,TX,US,41085,-97.1570348739624,32.810217408750574,Tesco Park,4c448941f0bdd13a2db4c9cc,Hurst,76053,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,3,3,false,United States,CA,US,51543,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,2,48,false,United States,CA,US,106112,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,,,,,,,,,,,
v-1463156875,,9,22,false,United States,CA,US,109871,-121.39386806062294,38.49295822785601,Tesco Controls Inc.,4c49b1326594be9a31886c25,Sacramento,95828,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,2,5,false,United States,OK,US,13635,-95.881838,36.097842,Tescorp,4e80fa73775bc7f87e613d8b,Tulsa,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,0,3,3,false,United States,CA,US,30668,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,2,48,false,United States,CA,US,107148,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,,,,,,,,,,,
v-1463156875,,9,22,false,United States,CA,US,109575,-121.39386806062294,38.49295822785601,Tesco Controls Inc.,4c49b1326594be9a31886c25,Sacramento,95828,,,,,,,,,,,
v-1463156875,0,11,27,false,United States,NY,US,26348,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156875,,1,1,false,United States,NY,US,46741,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,1,1,false,United States,CA,US,103613,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,,1,1,false,United States,CA,US,101256,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,0,3,3,false,United States,CA,US,57604,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,2,48,false,United States,CA,US,98677,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,,,,,,,,,,,
v-1463156875,,9,22,false,United States,CA,US,102626,-121.39386806062294,38.49295822785601,Tesco Controls Inc.,4c49b1326594be9a31886c25,Sacramento,95828,,,,,,,,,,,
v-1463156875,0,11,27,false,United States,NY,US,25331,-73.86803952474331,40.90404108947039,Tesco,5018a021e4b0450cfcdda0d9,Yonkers,10704,true,.png,https://ss3.4sqi.net/img/categories_v2/food/deli_,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735,true,,,
v-1463156875,,1,1,false,United States,NY,US,30477,-73.861884,41.116191,KBANK@Tesco Lotus Sukapiban 3,4ca584fab7106dcb9a6b55a5,Meenburee,10510,,,,,,,,,,,
v-1463156875,0,1,1,false,United States,CA,US,19385,-117.080225,33.121009,AT&T Escondido C/O,53690747498ea3276b7c857e,Escondido,90815,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,1,1,false,United States,CA,US,114938,-118.1255111694336,33.79583740234375,Tescoflex Service Pedestal,4f24ce86e4b0eec7fe9e5f87,Long Beach,,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Travel,General Travel,General Travel,4bf58dd8d48988d1f6931735,,,,
v-1463156875,0,0,0,false,United States,NY,US,2572,-78.858643,42.958653,Tesco,4d16b58bcc216ea8d18c6ad3,Buffalo,14217,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_,Karaoke,Karaoke Bars,Karaoke Bar,4bf58dd8d48988d120941735,true,,,
v-1463156875,0,22,48,false,United States,TX,US,41265,-95.56380197626954,29.826817787024932,Tesco,4e09ebc11838eb15af12aad1,Houston,77041,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,,,
v-1463156875,,7,10,false,United States,TX,US,43718,-95.57734031055891,29.84584784064318,Tesco,4d923d2afa1ef04d243f53c7,Houston,77039,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,
v-1463156875,,5,5,false,United States,TX,US,39997,-95.354928,29.903369,Tesco Auto Parts,50ba34afe4b0cfba2c4e896a,Houston,,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,
v-1463156875,,1,1,false,United States,TX,US,41246,-95.564109,29.82635,Tesco Corporation,556f3896498edcd1b58d7aea,Houston,,,,,,,,,,,,
v-1463156875,1,17,257,false,United States,TX,US,30459,-97.1570348739624,32.810217408750574,Tesco Park,4c448941f0bdd13a2db4c9cc,Hurst,76053,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
v-1463156875,0,6,45,false,United States,OH,US,88299,-83.41673709969503,41.637549541180185,TESCO,4e12aaf5aeb74afe60c867b8,Oregon,43616,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
v-1463156875,,2,2,false,United States,OH,US,86755,-83.43560457229614,41.65218445529102,Trans. Equip. Sales Corp. (TESCO),508a515345b0fe24f7a6c646,Oregon,,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,
v-1463156875,0,9,22,false,United States,CA,US,53043,-121.39386806062294,38.49295822785601,Tesco Controls Inc.,4c49b1326594be9a31886c25,Sacramento,95828,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics,Electronics Stores,Electronics Store,4bf58dd8d48988d122951735,true,,at Franklin Blvd.,
v-1463156875,,2,48,false,United States,CA,US,55352,-121.4682,38.50344,Tesco Controls, Inc.,4b97e269f964a5209a1c35e3,Sacramento,95823,,,,,,,,,,,
v-1463156875,,3,3,false,United States,CA,US,93798,-122.03663995057478,37.396650421214815,Enplas Tesco,4c6ae09c9c76d13a5f3b4d0f,Sunnyvale,94085,,,,,,,,,,,
