referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,location.city,location.state,location.postalCode,url,venueChains.id,storeId,location.crossStreet,venuePage.id
v-1461926678,,94,524,false,United Kingdom,GB,96798,-0.2552658962260965,52.60800687111262,Dominoes Pizza,4d260ba9f9406dcbc373918d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toys & Games,Toy / Game Stores,Toy / Game Store,4bf58dd8d48988d1f3941735,true,Leicester,Leicester,IP24 2BL,,,,,
v-1461926678,,114,597,false,United Kingdom,GB,110066,-1.06863281607018,52.62207058124468,Dominoes,4c73c1d9ad69b60c94d886b9,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Royal Leamington Spa,Warwickshire,,,,,,
v-1461926678,,7,17,true,United Kingdom,GB,102137,-1.5326104359487203,52.29058041556306,Domino's Pizza,4bd2ae289854d13ab131fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Brighton,Brighton and Hove,,,,,,
v-1461926678,,,,true,United Kingdom,GB,102502,-0.1353699844967507,50.828132128496875,Domino's Pizza,4bd1d709b221c9b6b94dd6d0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Thetford,Norfolk,,,,,,
v-1461926678,,,,true,United Kingdom,GB,105686,0.7493549134806528,52.41316232222435,Domino's Pizza,4fc7dbfb7bebaae793b76403,,,,,,,,,,,,,,,,
v-1461926678,0,1,2,false,United Kingdom,GB,86813,-3.2294869422912598,50.97903060913086,Dominoes,51bb7294498e1b54f33794a2,true,.png,https://ss3.4sqi.net/img/categories_v2/food/fishandchips_,Fish & Chips,Fish & Chips Shops,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a,true,Wellington,Somerset,BS3 4HL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,16,30,false,United Kingdom,GB,95230,-2.594402709059112,51.44343326308862,Domino's Pizza,518e307a498e2fe07dedb7fd,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol,Bristol,,,,,,
v-1461926678,2,83,248,true,United Kingdom,GB,34510,-0.709068775177002,51.523949769367746,Domino's Pizza,4bd1c8eba8b3a593315a665f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Maidenhead,Berkshire,SL6 8NA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28079,London Rd.,
v-1461926678,1,8,10,false,United Kingdom,GB,54365,-0.3532409,51.815125,Dominoes,5675ac7a498e4615dd3de979,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Harpenden,Hertfordshire,AL1 1LE,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28149,East Street,
v-1461926678,3,48,118,false,United Kingdom,GB,61769,-0.28142606963437516,51.50858546560825,Dominoes,5083c8b5e4b06f3330c12884,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,St Albans,Hertfordshire,GU9 7TX,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28452,,
v-1461926678,2,45,143,true,United Kingdom,GB,54096,-0.3397178649902344,51.7504675251908,Domino's Pizza,4bd1c8ea41b9ef3b0a8efce5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Farnham,Surrey,CV32 4NR,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28285,,
v-1461926678,1,4,9,true,United Kingdom,GB,58357,-0.7972841283625635,51.21585929415167,Domino's Pizza,4bd2049b046076b0ab097371,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Plaistow,West Sussex,E4 6ST,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28004,,
v-1461926678,1,1,1,false,United Kingdom,GB,82402,-2.199998820927059,51.388807345673506,dominoes,50e74d46e4b0d6fe4a85be3a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Royal Leamington Spa,Warwickshire,CR0 1QR,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28196,,
v-1461926678,1,2,2,false,United Kingdom,GB,82451,0.041322,51.530802,Dominoes pizza,4d34b5028c42a1cdb11afd5d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Essex,Essex,SE10 9EQ,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,0,94,524,false,United Kingdom,GB,84619,-1.8002244402228134,51.06942600740222,Dominoes tidworth,4e5bc122e4cd875e8ecbc3ae,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Surrey,Surrey,BS3 4HL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,21,69,true,United Kingdom,GB,71567,-1.5326104359487203,52.29058041556306,Domino's Pizza,4bd2ae289854d13ab131fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Greenwich,Greater London,,http://www.dominos.co.uk,,,,
v-1461926678,,43,72,true,United Kingdom,GB,76909,-0.013687990948150342,51.620191020645315,Domino's Pizza,4bd24b46462cb7130325dc07,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Leicester,Leicester,,,,,,
v-1461926678,,76,183,true,United Kingdom,GB,79645,-0.09981273119713176,51.3695393440774,Domino's Pizza,4fc7dbf97bebaae793b7629e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Bristol,Bristol,,,,,,
v-1461926678,,10,37,true,United Kingdom,GB,81173,0.006445732126259231,51.494777913052786,Domino's Pizza,4bd220e1b221c9b66affd6d0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toys & Games,Toy / Game Stores,Toy / Game Store,4bf58dd8d48988d1f3941735,true,Kinson,Dorset,,,,,,
v-1461926678,,16,30,false,United Kingdom,GB,102703,-1.06863281607018,52.62207058124468,Dominoes,4c73c1d9ad69b60c94d886b9,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,
v-1461926678,,9,15,false,United Kingdom,GB,105932,-2.594402709059112,51.44343326308862,Domino's Pizza,518e307a498e2fe07dedb7fd,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,
v-1461926678,,9,22,false,United Kingdom,GB,122960,-2.0105465635448705,50.746545257118896,Dominoes pizza,4bfe80b7b68d0f479743ea57,,,,,,,,,,,,,,,,
v-1461926678,,,,false,United Kingdom,GB,117130,-1.9029275090858118,50.768945241813256,Domino's Pizza,50464a26e4b03093e972c635,,,,,,,,,,,,,,,,
v-1461926678,3,103,236,true,United Kingdom,GB,24924,-2.968712463430472,53.41010371269835,Domino's Pizza,4bd275b441b9ef3b5247fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Liverpool,Liverpool,L3 9TA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28365,Holyhead Rd.,
v-1461926678,2,20,39,true,United Kingdom,GB,41977,-2.8861749172210693,53.56700353597075,Domino's Pizza,4cd1696cad4cef3b38dd9a4b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Ormskirk,Lancashire,L39 3BH,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28630,,
v-1461926678,2,14,32,false,United Kingdom,GB,57797,-2.192502021789551,52.89228289930622,Stone Dominoes FC,4bebf677183895214f020bcf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,true,Yarnfield,Shropshire,TF2 6DN,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28155,,
v-1461926678,3,37,95,true,United Kingdom,GB,63437,-2.447303966336844,52.689668241193026,Domino's Pizza,4bf6e1054a67c9283f9822cf,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Shropshire,Blackpool,FY3 9DA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28323,,
v-1461926678,1,35,262,true,United Kingdom,GB,69876,-3.03911951082741,53.812232716467534,Domino's Pizza,4bd2677ea8b3a59344f6675f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Blackpool,Lancashire,BB11 2DL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28463,,
v-1461926678,4,17,22,false,United Kingdom,GB,95204,-1.636742251745666,52.79842167513017,Dominoes,4ea9a6f24690ef1f6b8b015a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Burnley,Gwynedd,LL57 1NL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28606,,
v-1461926678,0,4,5,false,United Kingdom,GB,94983,-1.6454402734520523,52.792761040447246,Dominoes Pizza,4f43dce2e4b059a7f26de9f4,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,Bangor,Lancashire,BB8 0HS,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28394,,
v-1461926678,,136,183,true,United Kingdom,GB,80048,-2.2389040251379697,53.79200071723346,Domino's Pizza,4bd2ae2d9854d13ab431fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Colne,Lancashire,LA1 1NP,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,70,266,true,United Kingdom,GB,82280,-4.1329193115234375,53.2224283654965,Domino's Pizza,4c62ab18e13495211a8cb5f0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Lancaster,Cumbria,LA9 6BW,http://www.dominos.co.uk,,,,
v-1461926678,,2,4,false,United Kingdom,GB,88722,-2.165335610946396,53.85669677587948,Domino's Pizza,53e918e6498eebcb606e359e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Kendal,,,,,,,
v-1461926678,,54,319,true,United Kingdom,GB,95903,-2.7999043464660645,54.0494748301346,Domino's Pizza,4bd283d6046076b012467471,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,,34,121,true,United Kingdom,GB,127543,-2.742942836586191,54.33198096138036,Domino's Pizza Kendal,4bd2a01341b9ef3b6e86fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461926678,2,14,32,false,United Kingdom,GB,14242,-2.192502021789551,52.89228289930622,Stone Dominoes FC,4bebf677183895214f020bcf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,true,Yarnfield,Shropshire,TF2 6DN,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28155,Holyhead Rd.,
v-1461926678,2,17,22,false,United Kingdom,GB,44028,-1.636742251745666,52.79842167513017,Dominoes,4ea9a6f24690ef1f6b8b015a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Shropshire,Nottinghamshire,NG18 1QN,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,27560,Walkden St.,
v-1461926678,3,4,5,false,United Kingdom,GB,43908,-1.6454402734520523,52.792761040447246,Dominoes Pizza,4f43dce2e4b059a7f26de9f4,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,Mansfield,Liverpool,L3 9TA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28365,,
v-1461926678,3,37,95,true,United Kingdom,GB,40927,-2.447303966336844,52.689668241193026,Domino's Pizza,4bf6e1054a67c9283f9822cf,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Liverpool,Leicester,L39 3BH,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28630,,
v-1461926678,2,35,175,true,United Kingdom,GB,66940,-1.200728416442871,53.14498141795534,Domino's Pizza,4bd19e88046076b022177271,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Leicester,Lancashire,BB11 2DL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28463,,
v-1461926678,2,103,236,true,United Kingdom,GB,68189,-2.968712463430472,53.41010371269835,Domino's Pizza,4bd275b441b9ef3b5247fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Ormskirk,Lancashire,BB8 0HS,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28452,,
v-1461926678,4,10,37,false,United Kingdom,GB,86898,-1.06863281607018,52.62207058124468,Dominoes,4c73c1d9ad69b60c94d886b9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toys & Games,Toy / Game Stores,Toy / Game Store,4bf58dd8d48988d1f3941735,true,Burnley,Nottinghamshire,CV32 4NR,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28323,,
v-1461926678,,20,39,true,United Kingdom,GB,76911,-2.8861749172210693,53.56700353597075,Domino's Pizza,4cd1696cad4cef3b38dd9a4b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Newark on Trent,Lancashire,FY3 9DA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28394,,
v-1461926678,,136,183,true,United Kingdom,GB,86027,-2.2389040251379697,53.79200071723346,Domino's Pizza,4bd2ae2d9854d13ab431fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Colne,Warwickshire,LA1 1NP,http://www.dominos.co.uk,,,,
v-1461926678,,7,9,false,United Kingdom,GB,92017,-0.8079174892585037,53.07428241421985,Domino's Pizza,4e674845d16433b90044066b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Royal Leamington Spa,Blackpool,,,,,,
v-1461926678,,2,4,false,United Kingdom,GB,93145,-2.165335610946396,53.85669677587948,Domino's Pizza,53e918e6498eebcb606e359e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Blackpool,Lancashire,,,,,,
v-1461926678,,94,524,true,United Kingdom,GB,92217,-1.5326104359487203,52.29058041556306,Domino's Pizza,4bd2ae289854d13ab131fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Lancaster,,,,,,,
v-1461926678,,35,262,true,United Kingdom,GB,105005,-3.03911951082741,53.812232716467534,Domino's Pizza,4bd2677ea8b3a59344f6675f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,,54,319,true,United Kingdom,GB,121716,-2.7999043464660645,54.0494748301346,Domino's Pizza,4bd283d6046076b012467471,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,3,136,183,true,United Kingdom,GB,32841,-2.2389040251379697,53.79200071723346,Domino's Pizza,4bd2ae2d9854d13ab431fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Burnley,Lancashire,BB11 2DL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28463,Walkden St.,
v-1461926678,3,20,39,true,United Kingdom,GB,38843,-2.8861749172210693,53.56700353597075,Domino's Pizza,4cd1696cad4cef3b38dd9a4b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Ormskirk,Lancashire,L39 3BH,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28630,Holyhead Rd.,
v-1461926678,2,2,4,false,United Kingdom,GB,40836,-2.165335610946396,53.85669677587948,Domino's Pizza,53e918e6498eebcb606e359e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Colne,Lancashire,BB8 0HS,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28365,,
v-1461926678,4,103,236,true,United Kingdom,GB,44794,-2.968712463430472,53.41010371269835,Domino's Pizza,4bd275b441b9ef3b5247fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Liverpool,Liverpool,L3 9TA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28323,,
v-1461926678,2,35,262,true,United Kingdom,GB,59343,-3.03911951082741,53.812232716467534,Domino's Pizza,4bd2677ea8b3a59344f6675f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Blackpool,Blackpool,FY3 9DA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28394,,
v-1461926678,2,14,32,false,United Kingdom,GB,68102,-2.192502021789551,52.89228289930622,Stone Dominoes FC,4bebf677183895214f020bcf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,true,Yarnfield,Lancashire,LA1 1NP,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,27560,,
v-1461926678,0,17,22,false,United Kingdom,GB,90108,-1.636742251745666,52.79842167513017,Dominoes,4ea9a6f24690ef1f6b8b015a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Lancaster,Nottinghamshire,NG18 1QN,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28155,,
v-1461926678,,54,319,true,United Kingdom,GB,69137,-2.7999043464660645,54.0494748301346,Domino's Pizza,4bd283d6046076b012467471,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Mansfield,Shropshire,TF2 6DN,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,4,5,false,United Kingdom,GB,90370,-1.6454402734520523,52.792761040447246,Dominoes Pizza,4f43dce2e4b059a7f26de9f4,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,true,Shropshire,Cumbria,LA9 6BW,http://www.dominos.co.uk,,,,
v-1461926678,,35,175,true,United Kingdom,GB,83676,-1.200728416442871,53.14498141795534,Domino's Pizza,4bd19e88046076b022177271,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Kendal,Nottinghamshire,,,,,,
v-1461926678,,37,95,true,United Kingdom,GB,90670,-2.447303966336844,52.689668241193026,Domino's Pizza,4bf6e1054a67c9283f9822cf,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Newark on Trent,,,,,,,
v-1461926678,,34,121,true,United Kingdom,GB,96866,-2.742942836586191,54.33198096138036,Domino's Pizza Kendal,4bd2a01341b9ef3b6e86fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,,7,9,false,United Kingdom,GB,110620,-0.8079174892585037,53.07428241421985,Domino's Pizza,4e674845d16433b90044066b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,,,,
v-1461926678,2,21,26,true,United Kingdom,GB,41390,-3.611072090347333,55.066927708276275,Domino's Pizza,4bd2ae32b221c9b63f2bd8d0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Dumfries,Dumfries and Galloway,DG1 2RX,http://www.dominos.co.uk/pizzaservice/dumfries.aspx,556e40c7bd6a82902e2671cd,28475,,180475303
v-1461926678,4,64,108,true,United Kingdom,GB,69854,-4.038634922865832,55.7774586194285,Domino's Pizza,4bd20494462cb713676adb07,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Hamilton,Fife,ML3 7DT,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28138,,
v-1461926678,1,49,139,true,United Kingdom,GB,83828,-3.16446011496556,56.1126147623299,Domino's Pizza,4bd2679b41b9ef3b4329fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Kirkcaldy,,KY1 1YQ,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28347,,
v-1461926678,,1,1,true,United Kingdom,GB,87931,-4.280253699999999,55.8685655,Domino Estates,50f42d1bebca1a82c1e115c3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/apartment_,Residential,Residential Buildings (Apartments / Condos),Residential Building (Apartment / Condo),4d954b06a243a5684965b473,,Glasgow,,G3 6BY,http://www.dominoletting.co.uk,,,,
v-1461926678,7,45,79,true,United Kingdom,GB,51463,-1.238055,54.57213,Domino's Pizza,4d08f3801657a35d666f2fe7,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Middlesbrough,Middlesbrough,TS1 3RB,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28639,Walkden St.,
v-1461926678,3,2,4,false,United Kingdom,GB,52703,-2.165335610946396,53.85669677587948,Domino's Pizza,53e918e6498eebcb606e359e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Colne,Lancashire,BB8 0HS,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28463,,
v-1461926678,4,136,183,true,United Kingdom,GB,60966,-2.2389040251379697,53.79200071723346,Domino's Pizza,4bd2ae2d9854d13ab431fc4d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Burnley,Lancashire,BB11 2DL,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28394,,
v-1461926678,2,54,319,true,United Kingdom,GB,84159,-2.7999043464660645,54.0494748301346,Domino's Pizza,4bd283d6046076b012467471,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Lancaster,Lancashire,LA1 1NP,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28323,,
v-1461926678,3,34,121,true,United Kingdom,GB,82383,-2.742942836586191,54.33198096138036,Domino's Pizza Kendal,4bd2a01341b9ef3b6e86fee5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Kendal,Cumbria,LA9 6BW,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,28630,,
v-1461926678,2,2,3,false,United Kingdom,GB,87011,-0.3526354441486956,53.7670086076775,Domino's Pizza,52f2bcd911d2247dac17da7c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Blackpool,Blackpool,FY3 9DA,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,27560,,
v-1461926678,0,35,262,true,United Kingdom,GB,105934,-3.03911951082741,53.812232716467534,Domino's Pizza,4bd2677ea8b3a59344f6675f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Ormskirk,Lancashire,L39 3BH,http://www.dominos.co.uk,556e40c7bd6a82902e2671cd,,,
v-1461926678,,20,39,true,United Kingdom,GB,110067,-2.8861749172210693,53.56700353597075,Domino's Pizza,4cd1696cad4cef3b38dd9a4b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Mansfield,Nottinghamshire,NG18 1QN,http://www.dominos.co.uk,,,,
v-1461926678,,35,175,true,United Kingdom,GB,112750,-1.200728416442871,53.14498141795534,Domino's Pizza,4bd19e88046076b022177271,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,Newark on Trent,Nottinghamshire,,,,,,
v-1461926678,,7,9,false,United Kingdom,GB,127615,-0.8079174892585037,53.07428241421985,Domino's Pizza,4e674845d16433b90044066b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza,Pizza Places,Pizza Place,4bf58dd8d48988d1ca941735,true,,,,,,,,
