referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,location.city,location.state,location.postalCode,url,location.crossStreet,storeId,venueChains.id
,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461944107,1,8,12,false,United Kingdom,GB,7056,-1.5803146362304688,54.99731200770694,Lexus Newcastle,4c4abacf9c8d2d7f310cf369,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Newcastle upon Tyne,Cumbria,NE7 7EG,,,,
v-1461944107,0,5,6,false,United Kingdom,GB,52842,-1.318561520879175,54.54357731838486,Lexus Teesside,4f429231e4b0f960383caa41,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Carlisle,,CA3 0JR,,,,
v-1461944107,,4,4,false,United Kingdom,GB,81465,-2.952412928732314,54.92991316421189,Lexus Carlisle,4ec1181e4690d23389e973b9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,0,3,3,false,United Kingdom,GB,50933,-4.022258,50.386045,Lexus,4ebd9776a17c8cdeb8dd7877,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Plymouth,Devon,PL7 5JY,http://www.lexus.co.uk,Langage Business Pk,,
v-1461944107,,6,13,false,United Kingdom,GB,86099,-3.1967854499816895,51.46459566493181,Lexus Cardiff,4e69bf7f18a83989ec297f96,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Cardiff,Dorset,CF11 8AQ,http://www.westovergroup.co.uk,West Quay Road,,
v-1461944107,,3,5,false,United Kingdom,GB,95035,-2.194610118865967,50.84654998779297,Lexus lounge,4e338597c65bdb4c79fede02,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735,true,Poole,,BH15 1JF,,,,
v-1461944107,,5,13,false,United Kingdom,GB,105719,-2.5562706277133915,51.44650126486623,Lexus Bristol,4f461274e4b0f37b08415440,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,0,0,false,United Kingdom,GB,108544,-1.989926,50.715667,Lexus Poole,4ceb8327e1eeb60c88d9b3ae,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/gas_,Gas Station,Gas Stations,Gas Station,4bf58dd8d48988d113951735,true,,,,,,,
v-1461944107,,,,true,United Kingdom,GB,108506,-1.9904780387878418,50.71474877153546,Westover Lexus,4f215e95c2ee2a4f6d290443,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,0,19,46,true,United Kingdom,GB,38683,-3.407285213470459,55.940668414202214,Lexus Edinburgh,4e9fd2b030f854cd9c0fefba,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Newbridge,Edinburgh,EH28 8SP,http://www.easternwestern.co.uk,Loanhead Avenue,,5569ef26a7c8896abe7bde55
v-1461944107,,7,19,false,United Kingdom,GB,33743,-4.239241779908434,55.86726843685755,Lexus,4d1b04746526a35d34140c16,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Glasgow,Glasgow City,G5 8AW,http://www.easternwestern.co.uk,,,5569ef26a7c8896abe7bde55
v-1461944107,,5,7,true,United Kingdom,GB,35973,-4.2656614750731885,55.8530802092769,Lexus Glasgow,520c82f111d232cb4461c246,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Glasgow,Glasgow City,,,,,
v-1461944107,,4,4,false,United Kingdom,GB,34635,-4.270309,55.869639,Arnold Clark Lexus,4e4942b0ae60fa7233177ad4,,,,,,,,,,,,,,,
v-1461944107,0,6,13,false,United Kingdom,GB,2072,-3.1967854499816895,51.46459566493181,Lexus Cardiff,4e69bf7f18a83989ec297f96,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Cardiff,Gloucestershire,CF11 8AQ,http://listers.co.uk/Lexus,West Quay Road,,556e57d9bd6a82902e28cd48
v-1461944107,,3,5,false,United Kingdom,GB,43418,-2.5562706277133915,51.44650126486623,Lexus Bristol,4f461274e4b0f37b08415440,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Cheltenham,Dorset,GL51 9DT,http://www.westovergroup.co.uk,,,
v-1461944107,,8,122,true,United Kingdom,GB,88912,-2.0961154997,51.9119998149,Lexus Cheltenham,4ec4c44ff5b9b3183fc91b2b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Poole,,BH15 1JF,,,,
v-1461944107,,3,3,false,United Kingdom,GB,95526,-1.806753,51.559008,Lexus Swindon,518b572d498ee99b77c376bb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,5,13,false,United Kingdom,GB,98508,-2.194610118865967,50.84654998779297,Lexus lounge,4e338597c65bdb4c79fede02,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735,true,,,,,,,
v-1461944107,,0,0,false,United Kingdom,GB,118996,-1.989926,50.715667,Lexus Poole,4ceb8327e1eeb60c88d9b3ae,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/gas_,Gas Station,Gas Stations,Gas Station,4bf58dd8d48988d113951735,true,,,,,,,
v-1461944107,,,,true,United Kingdom,GB,119042,-1.9904780387878418,50.71474877153546,Westover Lexus,4f215e95c2ee2a4f6d290443,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,1,8,15,false,United Kingdom,GB,52476,-0.4116315884606688,53.722152358698686,Hull Lexus,4d78b10110936dcb0e224a89,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Hull,Kingston upon Hull,HU13 9PB,http://listers.co.uk/Lexus,Saxon Way,,556e57d9bd6a82902e28cd48
v-1461944107,1,2,3,false,United Kingdom,GB,44244,-1.7559027671813965,53.808025762483624,Lexus Bradford,554a2ac1498ef555984c74e9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bradford,Lincolnshire,BD1 4SF,http://www.manchester.lexus.co.uk,Off Canal Road,,
v-1461944107,1,3,3,false,United Kingdom,GB,51907,-0.42235098449958874,53.721126276834966,lexus,52f608f811d2ce9278a1fd02,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Lincoln,Sheffield,LN6 3SR,http://www.stockport.lexus.co.uk,Derby Road,,
v-1461944107,,5,6,false,United Kingdom,GB,65362,-1.497419,53.39708,Lexus Sheffield,4cd52ab0122ba143023a2aa1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Sheffield,Lancashire,S 6 2,http://www.bolton.lexus.co.uk,Nottingham Science Park,,
v-1461944107,,7,14,false,United Kingdom,GB,68419,-1.318561520879175,54.54357731838486,Lexus Teesside,4f429231e4b0f960383caa41,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bolton,Greater Manchester,M7 2YJ,,South Gate,,
v-1461944107,,3,9,true,United Kingdom,GB,88221,-0.6168329715,53.2059618664,Lexus Lincoln,4bf547dcff90c9b619265628,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Manchester,Lancashire,SK4 1DJ,,,,
v-1461944107,,16,19,false,United Kingdom,GB,64940,-1.488631951713147,53.399043,Sheffield Lexus,4d46f3717e2e5481e8e1788f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bolton,Nottinghamshire,BL2 6BB,,,,
v-1461944107,,9,9,false,United Kingdom,GB,89421,-2.2576565296968547,53.50166083612759,Lexus,4ecf8f8a30f81894ad485f6a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Newcastle upon Tyne,Nottinghamshire,NE7 7EG,,,,
v-1461944107,,9,13,false,United Kingdom,GB,93916,-2.4106196636312394,53.579897589598275,Lexus,4e999aeb9a52ceeb8841d615,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Nottingham,Nottinghamshire,NG7 2RU,,,,
v-1461944107,,8,12,false,United Kingdom,GB,89400,-2.256714105606079,53.50115533245398,Lexus Manchester,554a267d498edc010762cd9c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Nottingham,,NG11 8NS,,,,
v-1461944107,,8,49,false,United Kingdom,GB,91067,-2.1726899829297817,53.410434307466545,Lexus Stockport,4bd80e8309ecb71375f7477c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Nottingham,,,,,,
v-1461944107,,9,12,false,United Kingdom,GB,93654,-2.406799793243408,53.580608040219346,Lexus Bolton,554a282a498ec5399db77638,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,3,13,false,United Kingdom,GB,121406,-1.5803146362304688,54.99731200770694,Lexus Newcastle,4c4abacf9c8d2d7f310cf369,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,110857,-1.1848415743801777,52.944889382688565,Lexus Nottingham,4f2c18d8e4b0dd6b77b7e694,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,111882,-1.1862820319469896,52.935712467808344,Toyota and Lexus Academy,4e0d8a64d4c0f6d6b3f0e865,true,.png,https://ss3.4sqi.net/img/categories_v2/education/tradeschool_,Trade School,Trade Schools,Trade School,4bf58dd8d48988d1ad941735,,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,114683,-1.185622215270996,52.91051961507025,Toyota Lexus Training Centre (NTU),4fd674a71081f39fe85e6afd,true,.png,https://ss3.4sqi.net/img/categories_v2/education/default_,University,Universities,University,4bf58dd8d48988d1ae941735,,,,,,,,
v-1461944107,1,3,3,false,United Kingdom,GB,14626,-1.7559027671813965,53.808025762483624,Lexus Bradford,554a2ac1498ef555984c74e9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bradford,Sheffield,BD1 4SF,http://www.manchester.lexus.co.uk,Off Canal Road,3,556e57d9bd6a82902e28cd48
v-1461944107,1,16,19,false,United Kingdom,GB,49385,-1.497419,53.39708,Lexus Sheffield,4cd52ab0122ba143023a2aa1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Sheffield,Lancashire,S 6 2,http://www.stockport.lexus.co.uk,Saxon Way,,
v-1461944107,0,3,9,false,United Kingdom,GB,60484,-2.2576565296968547,53.50166083612759,Lexus,4ecf8f8a30f81894ad485f6a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bolton,Greater Manchester,M7 2YJ,http://www.bolton.lexus.co.uk,Derby Road,,
v-1461944107,,9,9,false,United Kingdom,GB,49203,-1.488631951713147,53.399043,Sheffield Lexus,4d46f3717e2e5481e8e1788f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Manchester,Kingston upon Hull,HU13 9PB,http://listers.co.uk/Lexus,Nottingham Science Park,,
v-1461944107,,8,15,false,United Kingdom,GB,64254,-2.4106196636312394,53.579897589598275,Lexus,4e999aeb9a52ceeb8841d615,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Hull,Lancashire,SK4 1DJ,http://www.johnsonscars.co.uk/lexus,South Gate,,
v-1461944107,,9,13,false,United Kingdom,GB,60471,-2.256714105606079,53.50115533245398,Lexus Manchester,554a267d498edc010762cd9c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bolton,Lincolnshire,BL2 6BB,,,,
v-1461944107,,2,3,false,United Kingdom,GB,75368,-0.4116315884606688,53.722152358698686,Hull Lexus,4d78b10110936dcb0e224a89,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Lincoln,Stoke-on-Trent,LN6 3SR,,,,
v-1461944107,,7,14,false,United Kingdom,GB,63492,-2.1726899829297817,53.410434307466545,Lexus Stockport,4bd80e8309ecb71375f7477c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Stoke-on-Trent,Nottinghamshire,L20 4TX,,,,
v-1461944107,,5,6,false,United Kingdom,GB,63994,-2.406799793243408,53.580608040219346,Lexus Bolton,554a282a498ec5399db77638,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Nottingham,Nottinghamshire,NG7 2RU,,,,
v-1461944107,,2,3,false,United Kingdom,GB,74695,-0.42235098449958874,53.721126276834966,lexus,52f608f811d2ce9278a1fd02,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Bootle,Nottinghamshire,NG11 8NS,,,,
v-1461944107,,8,49,true,United Kingdom,GB,93347,-0.6168329715,53.2059618664,Lexus Lincoln,4bf547dcff90c9b619265628,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Nottingham,,,,,,
v-1461944107,,6,10,false,United Kingdom,GB,79638,-1.318561520879175,54.54357731838486,Lexus Teesside,4f429231e4b0f960383caa41,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Nottingham,,,,,,
v-1461944107,,4,4,false,United Kingdom,GB,103602,-2.171071015791213,52.98870500245024,Lexus Stoke,5180d264498e712987dd3f95,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,9,12,false,United Kingdom,GB,102393,-1.1848415743801777,52.944889382688565,Lexus Nottingham,4f2c18d8e4b0dd6b77b7e694,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,3,13,false,United Kingdom,GB,103627,-1.4501703128895662,52.91063975236613,Lexus Derby,4cfb9084c6cca35dc30d8d32,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,2,2,true,United Kingdom,GB,105764,-3.0044174194335938,53.453700879407954,Lexus Liverpool,4e731cf2cc3f93bd770d2bf8,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,103366,-1.1862820319469896,52.935712467808344,Toyota and Lexus Academy,4e0d8a64d4c0f6d6b3f0e865,true,.png,https://ss3.4sqi.net/img/categories_v2/education/tradeschool_,Trade School,Trade Schools,Trade School,4bf58dd8d48988d1ad941735,true,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,106110,-1.185622215270996,52.91051961507025,Toyota Lexus Training Centre (NTU),4fd674a71081f39fe85e6afd,true,.png,https://ss3.4sqi.net/img/categories_v2/education/default_,University,Universities,University,4bf58dd8d48988d1ae941735,,,,,,,,
v-1461944107,,,,false,United Kingdom,GB,109140,-2.874603,53.263252,mitchell lexus,52f2664e498ea74c3ce4445d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,,,,,
v-1461944107,1,23,49,false,United Kingdom,GB,48648,0.1696145,52.19594177,Lancaster Toyota and Lexus,4e2e79057d8bf59d290cc15c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Cambridge,Cambridgeshire,LN6 3SR,http://listers.co.uk/Lexus,Coldhams Lane,6,556e57d9bd6a82902e28cd48
v-1461944107,1,1,1,false,United Kingdom,GB,46459,0.139215,52.206876,Lexus,4cc7ef2ecaa5a1cdfa6d9ae7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Cambridge,Cambridgeshire,NG11 8NS,http://listers.co.uk/Lexus,Derby Road,,556e57d9bd6a82902e28cd48
v-1461944107,1,7,14,true,United Kingdom,GB,77067,-0.6168329715,53.2059618664,Lexus Lincoln,4bf547dcff90c9b619265628,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Lincoln,Lincolnshire,NG7 2RU,http://www.johnsonscars.co.uk/lexus,South Gate,,
v-1461944107,1,10,23,false,United Kingdom,GB,67138,-0.7992859039259482,52.04908176020965,Lexus,4ce78e36e1eeb60c42e09dae,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Milton Keynes,Buckinghamshire,CV3 4LP,,Nottingham Science Park,,
v-1461944107,1,13,39,false,United Kingdom,GB,61152,-1.1390103516652887,52.65115490896469,Sytner Lexus Leicester,4d551a559e508cfa0b7afb9a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Nottingham,Nottinghamshire,NR6 5LE,,Saxon Way,,
v-1461944107,1,8,49,false,United Kingdom,GB,76814,-1.1848415743801777,52.944889382688565,Lexus Nottingham,4f2c18d8e4b0dd6b77b7e694,true,.png,https://ss3.4sqi.net/img/categories_v2/education/default_,University,Universities,University,4bf58dd8d48988d1ae941735,true,Nottingham,Nottinghamshire,OX2 0HP,,,,
v-1461944107,0,3,13,false,United Kingdom,GB,74756,-1.185622215270996,52.91051961507025,Toyota Lexus Training Centre (NTU),4fd674a71081f39fe85e6afd,true,.png,https://ss3.4sqi.net/img/categories_v2/education/tradeschool_,Trade School,Trade Schools,Trade School,4bf58dd8d48988d1ad941735,true,Nottingham,Nottinghamshire,HU13 9PB,,,,
v-1461944107,,9,12,false,United Kingdom,GB,76320,-1.1862820319469896,52.935712467808344,Toyota and Lexus Academy,4e0d8a64d4c0f6d6b3f0e865,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,West Midlands,West Midlands,,,,,
v-1461944107,,18,164,true,United Kingdom,GB,84552,-1.463667962,52.3763768129,Lexus Coventry,4fdf0e64bb3dfbb6b7845feb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Hatfield,Hertfordshire,,,,,
v-1461944107,,14,23,false,United Kingdom,GB,86267,-0.21696585543292476,51.775309006252556,Hatfield Lexus,4c21c7c27e85c92856fbba21,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,London,Greater London,,,,,
v-1461944107,,6,10,false,United Kingdom,GB,90316,-1.4501703128895662,52.91063975236613,Lexus Derby,4cfb9084c6cca35dc30d8d32,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Norwich,Norfolk,,,,,
v-1461944107,,4,6,false,United Kingdom,GB,106127,0.060029511573172795,51.61586301623869,Lexus,4f491370e4b08df2fc487a12,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Oxford,Oxfordshire,,,,,
v-1461944107,,31,46,false,United Kingdom,GB,107250,-0.2502096039036422,51.5865509830737,Lexus,4e886b87be7b88449a911433,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Hull,Kingston upon Hull,,,,,
v-1461944107,,15,33,false,United Kingdom,GB,105530,0.02671261376818798,51.617371420446865,Lexus Woodford,50bc6766e4b088caff2c15d0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,4,7,false,United Kingdom,GB,103783,1.2748003005981445,52.658059969419625,Lexus Norwich,4d7f312a2f6b2d4332f2ae88,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,6,8,true,United Kingdom,GB,113600,-1.289246678352356,51.75322390790679,Lexus Oxford,4e731dedcc3f93bd770d44e0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,8,9,false,United Kingdom,GB,115079,1.207625,52.026742,Lexus Ipswich,4fa3928de4b017a5de87c86b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,8,15,false,United Kingdom,GB,130928,-0.4116315884606688,53.722152358698686,Hull Lexus,4d78b10110936dcb0e224a89,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,,,,,,,
v-1461944107,,28,77,false,United Kingdom,GB,122140,-0.33720890036576956,51.45410472144704,Lexus Twickenham,4f97d329e4b012474d161404,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,,,,,,,
v-1461944107,,2,5,false,United Kingdom,GB,119666,-0.146313,51.476908,Battersea Lexus,51714f03498e94001e8a7899,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,,,,,
v-1461944107,,2,3,false,United Kingdom,GB,130875,-0.42235098449958874,53.721126276834966,lexus,52f608f811d2ce9278a1fd02,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,,,,,,,,
v-1461944107,,4,5,false,United Kingdom,GB,132713,-0.117939,51.360589,Lexus Croydon,529082a011d2556bc622c396,,,,,,,,,,,,,,,
v-1461944107,0,9,9,false,United Kingdom,GB,28138,-2.4106196636312394,53.579897589598275,Lexus,4e999aeb9a52ceeb8841d615,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Bolton,Lancashire,BL2 6BB,http://www.bolton.lexus.co.uk,Off Canal Road,3,
v-1461944107,,16,19,false,United Kingdom,GB,28259,-2.406799793243408,53.580608040219346,Lexus Bolton,554a282a498ec5399db77638,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bolton,Lancashire,L20 4TX,http://www.johnsonscars.co.uk/lexus,,,
v-1461944107,,4,4,false,United Kingdom,GB,41455,-2.2576565296968547,53.50166083612759,Lexus,4ecf8f8a30f81894ad485f6a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bootle,Greater Manchester,M7 2YJ,http://www.manchester.lexus.co.uk,,,
v-1461944107,,9,13,true,United Kingdom,GB,39252,-3.0044174194335938,53.453700879407954,Lexus Liverpool,4e731cf2cc3f93bd770d2bf8,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,true,Manchester,Stoke-on-Trent,SK4 1DJ,http://www.stockport.lexus.co.uk,,,
v-1461944107,,2,2,false,United Kingdom,GB,41539,-2.256714105606079,53.50115533245398,Lexus Manchester,554a267d498edc010762cd9c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,true,Bradford,Sheffield,BD1 4SF,,,,
