referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.city,location.postalCode,location.state,url,location.crossStreet,storeId,allowMenuUrlEdit,venuePage.id,location.neighborhood,venueChains.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu,events.summary,events.count
v-1461328980,1,3,6,false,United Kingdom,GB,16771,-1.6371449,54.6318247,Shildon Railway Museum Park,4eb9555a722e09311d56e75a,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,Newcastle upon Tyne,TS24 0ps,Hartlepool,,,,,,,,,,,,,,,
v-1461328980,7,11,18,false,United Kingdom,GB,17113,-1.3678587309751784,54.865183864999246,Engines museum, Ryhope,4db296ddfa8c6bb2d0b4a268,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Darlington,YO26 4XJ,Durham,,,,,,,,,,,,,,,
v-1461328980,1,1,1,false,United Kingdom,GB,23981,-1.4283889608606168,54.974336372067604,The Museum Vaults,4ef668035c5c68fa0aa2d281,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub,Pubs,Pub,4bf58dd8d48988d11b941735,Redcar,TS5 6LA,North Yorkshire,,,,,,,,,,,,,,,
v-1461328980,3,31,36,false,United Kingdom,GB,19802,-1.3835146207914375,54.91232572366559,Monkwearmouth Station Museum,4c2b0135197e9521de9b628d,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Ashington,TS7 8AT,Middlesbrough,,,,,,,,,,,,,,,
v-1461328980,6,44,48,false,United Kingdom,GB,26705,-1.2047624588012695,54.69010383216046,The Museum of Hartlepool,4bbc8c0c3de8c9b6db109bad,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Durham,NE46 4EU,Middlesbrough,,,,,,,,,,,,,,,
v-1461328980,55,1,1,false,United Kingdom,GB,21141,-1.6244024,54.9688843,Discovery Museum,543f78df498e5b9e05c4f77a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Hartlepool,DL10 4QN,Northumberland,,,,,,,,,,,,,,,
v-1461328980,2,1,1,false,United Kingdom,GB,21526,-1.601029,54.973269,The British Museum,530f6696498eee5078377bf6,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,Barnard Castle,YO1 9RY,North Yorkshire,,,,,,,,,,,,,,,
v-1461328980,2,1,1,false,United Kingdom,GB,22806,-1.6127331256866455,54.98445510864258,Military Vehicle Museum,503f69a8e4b02d8689335218,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,York,CA8 7JB,North Yorkshire,,,,,,,,,,,,,,,
v-1461328980,1,3,5,false,United Kingdom,GB,22429,-1.6132318527497864,54.98104685913825,Street Cafe (Great North Museum: Hancock),4f609826e4b0dabd47646569,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Middlesbrough,CA6 4NW,Cumbria,,,,,,,,,,,,,,,
v-1461328980,21,40,48,false,United Kingdom,GB,27290,-1.5546412099473015,54.535697620237144,Darlington Railway Museum,4b6d840cf964a52093792ce3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Middlesbrough,LS10 1LT,Cumbria,,,,,,,,,,,,,,,
v-1461328980,1,4,4,false,United Kingdom,GB,38473,-1.0616183280944824,54.618064535580714,Zetland Life-Boat Museum,5204e178498e5bedb6370627,true,.png,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,Cafés,Café,4bf58dd8d48988d16d941735,Hexham,YO21 1RE,North Yorkshire,,,,,,,,,,,,,,,
v-1461328980,1,96,108,false,United Kingdom,GB,45614,-1.5491406737147209,55.18909571571825,Woodhorn Museum, Archives and Country Park,4c012f22de3376b01b63f9a4,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Richmond,,Cumbria,,,,,,,,,,,,,,,
v-1461328980,29,5,6,false,United Kingdom,GB,38921,-1.0857301808447748,54.58694359082648,Sophellie's@Kirkleatham Museum,5163f89ee4b0a8b9b44c6973,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,York,,North Yorkshire,,,,,,,,,,,,,,,
v-1461328980,1,32,115,false,United Kingdom,GB,27085,-1.497002160174833,55.017368106809855,Stephenson Railway Museum,4bb9d5e953649c74a84748fb,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Brampton,,North Yorkshire,,,,,,,,,,,,,,,
v-1461328980,,1,1,false,United Kingdom,GB,24898,-1.741196,54.986061,Newburn Motor Museum,50152358e4b0e28d99a1ca2b,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_,Historic Site,Historic Sites,Historic Site,4deefb944765f83613cdba6e,Penrith,,,,,,,,,,,,,,,,,
v-1461328980,,2,2,false,United Kingdom,GB,25828,-1.4285204410552979,54.992618560791016,london Maritime Museum,50d13f51e4b01ddf8195745d,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Hawes,,,,,,,,,,,,,,,,,
v-1461328980,,2,2,false,United Kingdom,GB,26388,-1.431729227553408,54.99887767115407,Catherine cookson museum,50913232e4b00a9478c49a2c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Carlisle,,,,,,,,,,,,,,,,,
v-1461328980,,5,5,false,United Kingdom,GB,26787,-1.7071467934460482,55.01101223248853,DLI Museum,4c7d1be07a856dcb8001e4a7,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735,Whitby,,,,,,,,,,,,,,,,,
v-1461328980,,10,10,false,United Kingdom,GB,28134,-1.1767399477052043,54.69660150473446,Heugh Battery Museum,4da8181c4b22e9f40dfc5641,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735,Leeds,,,,,,,,,,,,,,,,,
v-1461328980,,1,1,false,United Kingdom,GB,27600,-1.5786896474355299,54.532144255892376,bowes museum,51471350e4b0f632c9dd99d4,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Whitby,,,,,,,,,,,,,,,,,
v-1461328980,,3,3,false,United Kingdom,GB,29368,-1.4379223756917063,55.02890982624871,Tynemouth toy museum,50103b45e4b010e961c3c970,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735,,,,,,,,,,,,,,,,,,
v-1461328980,,151,172,false,United Kingdom,GB,33809,-1.9157001311540265,54.54176451658153,Bowes Museum,4bee6e5f2c082d7f546b3042,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,,,,,,,,,,,,,,,,,,
v-1461328980,,3367,4319,false,United Kingdom,GB,96782,-1.095837950706482,53.95961902837897,National Railway Museum,4b4748b2f964a5201d2e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,,,,,,,,,,,,,,,,,,
v-1461328980,,35,43,false,United Kingdom,GB,32855,-1.2410902976989746,54.56457295907212,Dorman Museum,4b6de6b2f964a5204a9a2ce3,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/cemetery_,Cemetery,Cemeteries,Cemetery,4bf58dd8d48988d15c941735,,,,,,,,,,,,,,,,,,
v-1461328980,,26,28,false,United Kingdom,GB,36679,-1.203603744506836,54.537891076630295,Captain Cook Birthplace Museum,4b6de707f964a520649a2ce3,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_,Castle,Castles,Castle,50aaa49e4b90af0d42d5de11,,,,,,,,,,,,,,,,,,
v-1461328980,,153,174,true,United Kingdom,GB,44709,-2.139241277801781,55.02817303439233,Chesters Roman Fort and Museum,4bdecba00ee3a5930dd731b0,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,,,,,,,,,,,,,,,,,,
v-1461328980,,5,5,false,United Kingdom,GB,43005,-1.737855,54.40329,The Green Howards Museum,4d4d719ff8292d43a0326dd6,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,,,,,,,,,,,,,,,,,,
v-1461328980,,1145,1321,false,United Kingdom,GB,97616,-1.0784196853637695,53.955290097696185,York Castle Museum,4b55b61af964a520cfec27e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,,,,,,,,,,,,,,,,,,
v-1461328980,,93,95,false,United Kingdom,GB,59428,-2.456096,54.971578,Clock Museum,515ef100e4b0510b0f34dec8,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,,,,,,,,,,,,,,,,,,
v-1461328980,,2,2,false,United Kingdom,GB,63915,-2.521819851112146,54.9857746899901,Roman Army Museum,4c03db84187ec928682eb67b,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,,,,,,,,,,,,,,,,,,
v-1461328980,,22,23,false,United Kingdom,GB,76161,-2.7589312416536513,54.668722957808626,Penrith & Eden Museum,4daeadc71e7207bbeb14c0a6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/giftshop_,Gift Shop,Gift Shops,Gift Shop,4bf58dd8d48988d128951735,,,,,,,,,,,,,,,,,,
v-1461328980,,2,2,false,United Kingdom,GB,65725,-2.192984592027231,54.30433635528383,Dales Countryside Museum,4de36881b0fb2671489c515c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,,,,,,,,,,,,,,,,,,
v-1461328980,,11,15,false,United Kingdom,GB,65681,-2.192219,54.304503,Dales Life Museum,4c04cbfaf423a593590cd216,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,Playground,Playgrounds,Playground,4bf58dd8d48988d1e7941735,,,,,,,,,,,,,,,,,,
v-1461328980,,37,43,false,United Kingdom,GB,79987,-2.80576229095459,54.94338946489339,Solway Aviation Museum,4bf7df88508c0f471a183e31,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461328980,,1526,2050,false,United Kingdom,GB,70644,-0.6145785382678245,54.490141318534846,RNLI Lifeboat Museum And Shop,4e256b5545dd3b8cf8f86a66,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461328980,,43,53,true,United Kingdom,GB,110081,-1.5328502655029297,53.79167750553507,Royal Armouries Museum,4b766710f964a5201e4b2ee3,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461328980,,,,false,United Kingdom,GB,70503,-0.6211875248733689,54.4855746009072,Pannett Park Art Gallery & Museum,4b5b036df964a520e1de28e3,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461328980,73,4212,5857,false,United Kingdom,GB,473,-2.255115509033203,53.47702608820452,Museum of Science & Industry (MOSI),4ade0e01f964a520466e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735,Castlefield,M3 4FP,Greater Manchester,http://www.mosi.org.uk,at Lower Byrom St,9611,true,40464025,,,,,,,,,,
v-1461328980,36,2754,3210,true,United Kingdom,GB,834,-2.242372725642981,53.48596452249324,National Football Museum,4eb7ab839adfc68713553b4a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,M4 3BG,Salford,http://www.nationalfootballmuseum.com,Cathedral Gardens,,true,147174693,,,,,,,,,,
v-1461328980,17,762,1114,false,United Kingdom,GB,250,-2.25294828414917,53.4814156956192,People's History Museum,4b09a81df964a5201c1b23e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Manchester,M3 3ER,Salford,http://www.phm.org.uk,Spinningfields,,true,88960414,,,,,,,,,,
v-1461328980,22,2408,2647,false,United Kingdom,GB,3272,-2.2911486158188077,53.46373643451135,Manchester United Museum & Tour Centre,4ade0e11f964a5209d6e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,M16 0RA,Greater Manchester,http://www.manutd.com/en/Visit-Old-Trafford/Museum-And-Stadium-Tour/Museum.aspx,Sir Matt Busby Way,,true,33336597,,,,,,,,,,
v-1461328980,44,1642,2092,true,United Kingdom,GB,3458,-2.299361228942871,53.46988681866779,Imperial War Museum North,4bc9ddbbcc8cd13abd4bbccf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Salford,M17 1TZ,Greater Manchester,http://north.iwm.org.uk,Oxford Rd.,,true,,,,,,,,,,,
v-1461328980,4,53,62,false,United Kingdom,GB,1194,-2.2323784357657925,53.48226836190599,Greater Manchester Police Museum,4ade0e12f964a520a16e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_policestation_,Police Station,Police Stations,Police Station,4bf58dd8d48988d12e941735,Manchester,M1 1ET,Borough of Bury,http://www.museum.manchester.ac.uk,cnr. Silver St.,,,,,,,,,,,,,
v-1461328980,50,1794,2409,false,United Kingdom,GB,1848,-2.234398126602173,53.46623370469099,The Manchester Museum,4ade0e12f964a520a46e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,M13 9PL,St. Helens,http://www.gmts.co.uk,cnr. Manchester Rd.,,,,,,,,,,,,,
v-1461328980,9,65,92,true,United Kingdom,GB,2774,-2.233325242996216,53.50286875266391,Museum of Transport, Greater Manchester,4ade0e12f964a520a36e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,M8 8UW,Lancashire,http://thecafeatthemuseum.co.uk,Mann Island,,,,,,,,,,,,,
v-1461328980,7,9,11,false,United Kingdom,GB,348,-2.2458136081695557,53.478097915649414,The Museum,4b391371f964a5209d5525e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Manchester,M5 4WU,Lancashire,http://www.liverpoolmuseums.org.uk/mol/,Haslingden Rd.,,,,,,,,,,,,,
v-1461328980,6,107,178,false,United Kingdom,GB,1585,-2.272391893086493,53.48503320263427,Salford Museum & Art Gallery,4ade0e13f964a520aa6e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Salford,M5 3EL,Stockport,http://www.thewhitaker.org,Old Haymarket,,,,,,,,,,,,,
v-1461328980,2,5,5,false,United Kingdom,GB,1232,-2.2382003517392244,53.47144497943153,The Manchester Museum,54423089498ec84e42d3f869,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735,Salford,M8 8LW,Lancashire,http://www.liverpoolmuseums.org.uk/wml/,Queen St,,,,,,,,,,,,,
v-1461328980,4,99,200,false,United Kingdom,GB,2084,-2.27654052434501,53.46994275947445,Ordsall Hall Museum,4ade0e13f964a520a96e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Manchester,M13 9RN,Borough of Bury,http://www.nationalmediamuseum.org.uk,Manor Park,,,,,,,,,,,,,
v-1461328980,48,27,28,false,United Kingdom,GB,1923,-2.238069490049505,53.49575201772055,Manchester Jewish Museum,4ade0e12f964a520a26e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/breakfast_,Breakfast,Breakfast Spots,Breakfast Spot,4bf58dd8d48988d143941735,Manchester,BL9 0DF,Lancashire,http://www.royalarmouries.org.uk,Albert Dock,,,,,,,,,,,,,
v-1461328980,2,2,2,true,United Kingdom,GB,1915,-2.2337865829467773,53.46574830224846,The Cafe at the Museum,5655be6d498ed71d2ce2f7b8,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Bury,BL9 0DR,Lancashire,http://www.ncm.org.uk,Cawthorne,,,,,,,,,,,,,
v-1461328980,1,27,44,false,United Kingdom,GB,12891,-2.2986316680908203,53.59214502547628,The Fusilier Museum,4ade0e17f964a520bd6e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735,Bury,L3 1DG,Warrington,http://stadiumtours.liverpoolfc.com,Horton St,,,,,,,,,,,,,
v-1461328980,1,39,55,false,United Kingdom,GB,12857,-2.2988462448120117,53.591791606781214,Bury Art Museum & Sculpture Centre,4ade0e15f964a520b46e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Liverpool,OL12 0NU,Wakefield,http://www.liverpoolmuseums.org.uk/ism,Albert Dock,,,,,,,,,,,,,
v-1461328980,27,3014,3762,false,United Kingdom,GB,50175,-2.9955875873565674,53.40295051248328,Museum of Liverpool,4bc76db0af07a593de2a7f2d,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_,B & B,Bed & Breakfasts,Bed & Breakfast,4bf58dd8d48988d1f8931735,St Helens,BB4 6RE,Liverpool,http://www.bronte.info,Wakefield Rd.,,,,,,,,,,,,,
v-1461328980,2,17,45,false,United Kingdom,GB,2976,-2.261385,53.454133,Hidden Museum,50e05347e4b0c48b60db6ac5,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Lancashire,SK3 0EU,Blackburn with Darwen,http://www.harrismuseum.org.uk,,,,,,,,,,,,,,
v-1461328980,24,18,191,false,United Kingdom,GB,31897,-2.729441318419139,53.45448230723677,North West Museum Of Road Transport,4d9c757e83f36ea86a5ea194,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Rawtenstall,L3 8EN,Halton,http://www.nrm.org.uk,,,,,,,,,,,,,,
v-1461328980,3,26,42,true,United Kingdom,GB,16610,-2.1601943956350693,53.619349434499796,Rochdale Pioneers Museum,4ade0e15f964a520b26e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735,Stockport,OL7 0QA,Lancashire,http://www.visit-barnsley.com/cannon-hall,,,,,,,,,,,,,,
v-1461328980,29,15,18,false,United Kingdom,GB,24705,-2.2971940060064515,53.700155292947706,The Whitaker - Rossendale Museum & Art Gallery,51d03318498e703fe7ae613f,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Liverpool,BD1 1NQ,North Yorkshire,http://www.eureka.org.uk,,,,,,,,,,,,,,
v-1461328980,1,134,268,false,United Kingdom,GB,9829,-2.1623679373469096,53.40878165944579,Hat Works Museum,4ade0e15f964a520b06e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Lancashire,BB10 2HX,Lancashire,http://www.simt.co.uk,,,,,,,,,,,,,,
v-1461328980,6,1614,2188,false,United Kingdom,GB,49137,-2.9817259311676025,53.409909178002295,World Museum,4bb5bbee941ad13ae37a1ee3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Bury,LS10 1LT,Lancashire,http://www.liverpoolmuseums.org.uk/maritime,,,,,,,,,,,,,,
v-1461328980,3,76,159,false,United Kingdom,GB,9937,-2.1000977146269286,53.48346897364585,Portland Basin Museum,4ade0e06f964a520606e21e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Bradford,Wa1,,http://www.bradfordmuseums.org/venues/cliffecastle/,,,,,,,,,,,,,,
v-1461328980,2,54,106,false,United Kingdom,GB,13162,-2.300296210014537,53.594399084773855,Bury Transport Museum,4c875953b504a143d092b51c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Bolton,WF4 4RH,,http://www.kirklees.gov.uk,,,,,,,,,,,,,,
v-1461328980,1,1154,1856,true,United Kingdom,GB,47534,-1.7560958862304688,53.790771194792036,National Media Museum,4b459ae5f964a520740e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Lancashire,L4 0TH,,,,,,,,,,,,,,,,
v-1461328980,1,49,55,false,United Kingdom,GB,16166,-2.4312515556949528,53.5773822338208,Bolton museum & art gallery,51756669e4b049eeb5013583,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Leeds,BB1 7AJ,,,,,,,,,,,,,,,,
v-1461328980,10,19,24,false,United Kingdom,GB,36904,-2.201041372939742,53.81024640536892,Queen Street Mill Textile Museum,4e6ca703b0fba3f50e63edd7,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Warrington,WA7 1SX,,,,,,,,,,,,,,,,
v-1461328980,6,1526,2050,true,United Kingdom,GB,58687,-1.5328502655029297,53.79167750553507,Royal Armouries Museum,4b766710f964a5201e4b2ee3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_dentist_,Dentist's Office,Dentist's Offices,Dentist's Office,4bf58dd8d48988d178941735,Wakefield,BD21  5AX,,,,,,,,,,,,,,,,
v-1461328980,5,8,17,false,United Kingdom,GB,25240,-2.5970872874705715,53.38696992596516,Museum Street Dentist,4c73a6a5ad69b60ce98e86b9,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Liverpool,L3 4AX,,,,,,,,,,,,,,,,
v-1461328980,10,231,276,false,United Kingdom,GB,45481,-1.6195392608642578,53.64341669404374,National Coal Mining Museum For England,4b459a2bf964a5206d0e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Blackburn,BD22 8DR,,,,,,,,,,,,,,,,
v-1461328980,55,213,231,false,United Kingdom,GB,47527,-2.9621134082579936,53.430172774707025,Museum & Tour Centre,513f7451e4b0256a7d46405c,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Runcorn,PR1 2PP,,,,,,,,,,,,,,,,
v-1461328980,1,19,62,false,United Kingdom,GB,33732,-2.483789074970744,53.74942842829873,Blackburn Museum & Art Gallery,4f084283e4b03321197331ed,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_,Historic Site,Historic Sites,Historic Site,4deefb944765f83613cdba6e,Keighley,S1 2GX,,,,,,,,,,,,,,,,
v-1461328980,3,54,276,false,United Kingdom,GB,32413,-2.680234909057617,53.34209689630792,Norton Priory Museum & Gardens,4c0399a30d0e0f4765c2029a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_,Museum,Museums,Museum,4bf58dd8d48988d181941735,Liverpool,YO26 4XJ,,,,,,,,,,,,,,,,
v-1461328980,23,25,82,false,United Kingdom,GB,47054,-1.9192657470703123,53.85453536245593,Museum of Rail Travel,4c1cd287e9c4ef3baedf45aa,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Haworth,PR3 3XS,,,,,,,,,,,,,,,,
v-1461328980,2,656,722,false,United Kingdom,GB,50014,-2.9926156997680664,53.401268237762125,International Slavery Museum,4bc8688b92b376b07b4c513a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Preston,S75 4AT,,,,,,,,,,,,,,,,
v-1461328980,6,192,208,false,United Kingdom,GB,43603,-1.957523,53.831257,Brontë Parsonage Museum,4d8c7bb5faeaba7af0c5e1a1,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735,Sheffield,HX1 2NE,,,,,,,,,,,,,,,,
v-1461328980,2,183,330,false,United Kingdom,GB,42927,-2.698345184326172,53.75926631751662,Harris Museum & Art Gallery,4bd80fd65cf276b08e619c00,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub,Pubs,Pub,4bf58dd8d48988d11b941735,York,PR1 4YP,,,,,,,,,,,,,,,,
v-1461328980,13,309,802,false,United Kingdom,GB,52832,-1.470725475,53.381574,The Museum,4bb491513a32c9b63b4abc16,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735,Ribchester,S3 8RY,,,,,,,,,,,,,,,,
v-1461328980,2,3367,4319,false,United Kingdom,GB,92898,-1.095837950706482,53.95961902837897,National Railway Museum,4b4748b2f964a5201d2e26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735,Barnsley,CH41 1BG,,,,,,,,,,,,,,,,
v-1461328980,1,17,30,false,United Kingdom,GB,41125,-2.5327407629700422,53.8092315189189,Ribchester Roman Museum,4dcfcab0183899ddfaf4c36f,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735,Halifax,L3 4AQ,,,,,,,,,,,,,,,,
