referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,venueChains.id,url,location.city,location.state,location.postalCode,location.crossStreet,storeId,location.neighborhood,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,menu.externalUrl,hasMenu
v-1462921183,5,106,228,false,United Kingdom,GB,13509,-3.5202598571777344,55.882737363477496,Costa Coffee,4c432146ff711b8d3b751405,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Edinburgh,Edinburgh,KY11 8EX,,,,,,,,,,
v-1462921183,3,246,466,false,United Kingdom,GB,8632,-3.201591968536377,55.952768038421006,Costa Coffee,4cd575d8dfb4a1cdfe2d595c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Midlothian,Midlothian,KY13 0NQ,,,,,,,,,,
v-1462921183,11,2,30,false,United Kingdom,GB,9465,-3.1884,55.955122,Costa Coffee,4b792794f964a52028ed2ee3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Edinburgh,Edinburgh,FK1 1JR,,,,,,,,,,
v-1462921183,6,1,4,false,United Kingdom,GB,12430,-3.50389394278227,55.88648549064665,Costa Coffee,4f1931bae4b032dcf4eff0fb,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Dunfermline,Fife,G67 1JW,,,,,,,,,,
v-1462921183,6,36,69,false,United Kingdom,GB,6452,-3.242953757232977,55.92986748425877,Costa Coffee,571f6d3f498ec67a2dd40b4c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Livingston,West Lothian,ML5 3SQ,,,,,,,,,,
v-1462921183,4,99,818,false,United Kingdom,GB,17530,-3.0859761883740924,55.88266077131221,Costa Coffee,4ec6258a61af9e142e1bcbe7,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Dalkeith,Midlothian,FK7 8EU,,,,,,,,,,
v-1462921183,7,3,5,false,United Kingdom,GB,15415,-3.458794355392456,56.07152047443574,Costa Coffee,4b9754e9f964a520dbff34e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Dunfermline,Fife,ML3 6JW,,,,,,,,,,
v-1462921183,1,5,6,false,United Kingdom,GB,15247,-3.5476152347391237,55.877733660551925,Costa Coffee,4dff4be01f6e4f313a76a7a8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Kinross,Perth and Kinross,ML3 7DZ,,,,,,,,,,
v-1462921183,4,3,10,false,United Kingdom,GB,18235,-3.080940899543231,55.87414360861791,Costa Coffee,4e78daf7ae60e5ae0078cf89,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Falkirk,Falkirk,G53,,,,,,,,,,
v-1462921183,6,35,235,false,United Kingdom,GB,18379,-3.614236,55.88961,Costa Coffee,4e95799ccc21f492628dd648,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Kirkcaldy,Fife,G71 8BG,,,,,,,,,,
v-1462921183,1,163,201,false,United Kingdom,GB,14677,-3.3962092173867484,56.078056925319984,Costa Coffee,4fcf7486e4b0ad9cbf9da9c5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Cumbernauld,North Lanarkshire,PH1 2NX,,,,,,,,,,
v-1462921183,1,122,449,false,United Kingdom,GB,29553,-3.439364433288574,56.209627876212345,Costa Coffee,4e25c93952b17b2b5dd1ea0f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Haddington,East Lothian,ML1 1LY,,,,,,,,,,
v-1462921183,1,24,77,false,United Kingdom,GB,28240,-3.784639835357666,55.999556886573515,Costa Coffee,4bd027e677b29c748d358a82,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Coatbridge,North Lanarkshire,G74 1LW,,,,,,,,,,
v-1462921183,1,86,490,false,United Kingdom,GB,22525,-3.1594939659111723,56.1254330810555,Costa Coffee,4fcc8c32e4b01cbffc469d32,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Falkirk,Falkirk,,,,,,,,,,,
v-1462921183,,3,6,false,United Kingdom,GB,40506,-3.9897966384887695,55.94540297758118,Costa Coffee,4bb5bfa0f562ef3b38392f97,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,St Andrews,Fife,,,,,,,,,,,
v-1462921183,,1,5,false,United Kingdom,GB,34930,-2.779653,55.95656,Costa Coffee,544b880e498e50c1dd3de1eb,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Hamilton,South Lanarkshire,,,,,,,,,,,
v-1462921183,,6,26,false,United Kingdom,GB,34916,-2.7798750756798327,55.956622700940194,Costa Coffee,53aaec53498ecfb18fead1ba,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Hamilton,Glasgow City,,,,,,,,,,,
v-1462921183,,208,343,false,United Kingdom,GB,43750,-4.021228047123444,55.85710110130425,Costa Coffee,55730694498eb0a84358b60f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Glasgow,Perth and Kinross,,,,,,,,,,,
v-1462921183,,290,873,false,United Kingdom,GB,38824,-3.9216148853302,56.07623154560477,Costa Coffee,4bf626c99abec9b6316a25e8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bothwell,North Lanarkshire,,,,,,,,,,,
