referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.mayNotNeedAddress,allowMenuUrlEdit,venueChains.id,url,location.city,location.state,location.postalCode,location.crossStreet,storeId,location.neighborhood,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,menu.externalUrl,hasMenu
v-1460742714,2,204,1447,false,United Kingdom,GB,81555,-0.40416598320007324,51.51683496238804,Costa Coffee,4badfc5af964a5202e783be3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bath,Brighton and Hove,W1J 9HU,,,,,,,,,,
v-1460742714,44,114,318,false,United Kingdom,GB,80148,-0.9790492057800293,51.74786375136018,Costa Coffee,4c0a317aa1b32d7f55e598f0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Uxbridge,Brighton and Hove,W14 9EX,,,,,,,,,,
v-1460742714,5,565,671,false,United Kingdom,GB,81494,-0.1640009880065918,51.15575649091402,Costa Coffee,4eeb32a4f7903296f7ff6d3e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Bath,Greater London,,,,,,,,,,,
v-1460742714,10,79,157,false,United Kingdom,GB,81123,-2.3644875218711494,51.38113614511463,Costa Coffee,4f292aafe4b0ea161de8497a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,,,,,,,,,,,
v-1460742714,13,289,530,false,United Kingdom,GB,79682,-0.48013150691986084,51.546495177214126,Costa Coffee,4b10edddf964a520d07623e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Brighton,Greater London,,,,,,,,,,,
v-1460742714,1,554,1010,false,United Kingdom,GB,80891,-2.3605322497984065,51.38145151778113,Costa Coffee,4bb9ab213db7b7135a6e229a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Brighton,,,,,,,,,,,,
v-1460742714,21,2543,3827,false,United Kingdom,GB,96513,-0.14069815538530664,51.51579352955342,Costa Coffee,4c3d6ed94bc9a5939b07d471,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Brighton,,,,,,,,,,,,
v-1460742714,2,542,848,false,United Kingdom,GB,86545,-0.144424620542084,50.823876374528346,Costa Coffee,4bd82d25dc4b95216f7b7888,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,East Putney,,,,,,,,,,,,
v-1460742714,,481,888,false,United Kingdom,GB,86439,-0.14597520232200623,50.82393660077333,Costa Coffee,4f366c15e4b0653d498f13ce,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,,,,,,,,,,,,
v-1460742714,,280,896,false,United Kingdom,GB,86867,-0.1361757516860962,50.83060260857978,Costa Coffee,4bd9978d2e6f0f47561b0b08,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,West Kensington,,,,,,,,,,,,
v-1460742714,,44,118,false,United Kingdom,GB,89115,-0.21133720225451497,51.45943128848283,Costa Coffee,53aa84b8498e3b4ebdc4c05c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,,39,106,false,United Kingdom,GB,89895,-0.296208,51.552459,Costa Coffee,54e7706a498e9257e0a1d656,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,,1589,2017,false,United Kingdom,GB,96367,-0.13661490937492357,51.50902805461914,Costa Coffee,4b2630f7f964a5200a7924e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,,96,294,false,United Kingdom,GB,91127,-0.20645849379155434,51.48997801973492,Costa Coffee,535e5f24498e0f645ea33636,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,8,587,1087,false,United Kingdom,GB,10274,0.12051433324813843,52.206508692120494,Costa Coffee,4bed69c991380f47f2d49f18,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Cambridge,Cambridgeshire,CB1 1PS,STN Airport,,Wood Green, London, Greater London,,,,,,,
v-1460742714,18,37,139,false,United Kingdom,GB,17727,-0.2898716926574707,52.20906622202684,Costa Coffee,5117c4eee4b06b0d010dbd4e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Eaton Socon,Cambridgeshire,CM24 1QW,Bletchley,,Bishopsgate, London, Greater London,,,,,,,
v-1460742714,1,1332,1644,false,United Kingdom,GB,40894,0.2634365592236979,51.89001040792443,Costa Coffee,4b2b018ff964a52099b324e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Stansted,Essex,MK2 2DW,thecentre:mk,,,,,,,,,
v-1460742714,8,84,370,false,United Kingdom,GB,53501,-0.7296550273895264,51.99483871459961,Costa Coffee,4fabbdf1e4b09016f6ca681a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Buckinghamshire,Buckinghamshire,MK9 1EN,Cotswold Outdoor,,,,,,,,,
v-1460742714,4,404,1415,false,United Kingdom,GB,52708,-0.752263069152832,52.043912795009305,Costa Coffee,4ba33603f964a520163038e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Milton Keynes,Buckinghamshire,MK9 1LR,Unit 5 Station House,,,,,,,,,
v-1460742714,10,103,282,false,United Kingdom,GB,54407,-0.7758021516796801,52.03903723391543,Costa Coffee,4d9dd25da1ec8cfa669c0c4a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Milton Keynes,Buckinghamshire,N22 6YQ,Tollgate West,,,,,,,,,
v-1460742714,7,455,1680,false,United Kingdom,GB,54460,-0.7739299535751343,52.03471635235008,Costa Coffee,4bb2f7622397b7138ba437b3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Milton Keynes,Buckinghamshire,NN17 5BH,Westfield Stratford City,,,,,,,,,
v-1460742714,10,443,795,false,United Kingdom,GB,69150,-0.10375320911407471,51.59047601695039,Costa Coffee,4d877d645ad3a093a5ab0cfe,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,N13 4JG,Grays Inn Road,,,,,,,,,
v-1460742714,9,159,674,false,United Kingdom,GB,55196,-0.7034897804260254,52.48677876230751,Costa Coffee,4b7fd632f964a520144030e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Corby,Northamptonshire,N15 4QD,Harringay,,,,,,,,,
v-1460742714,1,36,153,false,United Kingdom,GB,65975,-0.10051465746466962,51.61892396434051,Costa Coffee,542934ef498e4ff3ed17e2f1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,CO3 8RG,The Arcade,,,,,,,,,
v-1460742714,44,356,689,false,United Kingdom,GB,69319,-0.06322503089904785,51.58762972075034,Costa Coffee,4bbf603b98f49521d389d263,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,W1W 8QJ,High St,,,,,,,,,
v-1460742714,14,17,44,false,United Kingdom,GB,68910,0.8269737504932009,51.88527927744188,Costa Coffee,555b799e498e49464fb922b9,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Stanway,Essex,E20 1EQ,In Asda,,,,,,,,,
v-1460742714,4,2543,3827,false,United Kingdom,GB,77652,-0.14069815538530664,51.51579352955342,Costa Coffee,4c3d6ed94bc9a5939b07d471,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,IG6 2AH,Melcombe St.,,,,,,,,,
v-1460742714,9,1049,1638,false,United Kingdom,GB,74168,-0.008328,51.543863,Costa Coffee,4e73a6af8998f94a5864b550,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Stratford,Greater London,EC2M 7LS,Jermyn St,,,,,,,,,
v-1460742714,1,26,292,false,United Kingdom,GB,63313,0.473506,51.73327,Costa Coffee,50e58e0de4b0daef01692e66,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Essex,Essex,E4 8DD,Victoria Station,,,,,,,,,
v-1460742714,4,81,249,false,United Kingdom,GB,69285,0.083135,51.591518,Costa Coffee,4f89738de4b01f95a2e2a314,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,W1J 9HU,,,,,,,,,,
v-1460742714,1,629,1939,false,United Kingdom,GB,77064,-0.08520305156707764,51.518557438461826,Costa Coffee,4ca9c94d76d3a09357c2226b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Chingford,Greater London,WC1N 1DP,,,,,,,,,,
v-1460742714,21,76,346,false,United Kingdom,GB,65917,-0.017528182805337068,51.61789749665804,Costa Coffee,4d2b061c068e8cfa2dfcde4c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Camden Town,Greater London,E1 7PU,,,,,,,,,,
v-1460742714,8,237,698,false,United Kingdom,GB,77030,-0.10825658222598654,51.5197090065721,Costa Coffee,4e7082fc89987b9ce4ece239,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,E3 4PL,,,,,,,,,,
v-1460742714,5,20,59,false,United Kingdom,GB,68909,-0.809954537236536,51.81913909481498,Costa Coffee,53ae7526498e345e4a21cd7f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,E6 2HJ,,,,,,,,,,
v-1460742714,7,1589,2017,false,United Kingdom,GB,78374,-0.13661490937492357,51.50902805461914,Costa Coffee,4b2630f7f964a5200a7924e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Whitechapel,Greater London,RM1 1AU,,,,,,,,,,
v-1460742714,7,401,1205,false,United Kingdom,GB,76552,-0.11596402795297059,51.52436821282439,Costa Coffee,4cd1568901eaf04d3ca4bd5d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Mile End,Greater London,EC2V 7NG,,,,,,,,,,
v-1460742714,1,95,225,false,United Kingdom,GB,73942,-0.1180230130901734,51.54798656152219,Costa Coffee,53738b25498e37fc821e2149,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,NW1 2QP,,,,,,,,,,
v-1460742714,4,457,1021,false,United Kingdom,GB,77436,-0.07268490719709506,51.51487467203585,Costa Coffee,4dbfe04693a0b5a1561e7785,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Romford,Greater London,N7 6PN,,,,,,,,,,
v-1460742714,1,469,1296,false,United Kingdom,GB,76277,-0.03511548042297363,51.52479252414693,Costa Coffee,4eb400c45c5c5a531f607e89,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,NW2 1LS,,,,,,,,,,
v-1460742714,3,119,288,false,United Kingdom,GB,75392,0.05330709431346139,51.53468718794729,Costa Coffee,4fa3ca90e4b0fd4c3dbc5505,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,WC1N 1AP,,,,,,,,,,
v-1460742714,26,139,418,false,United Kingdom,GB,71903,0.17930030822753906,51.577122877651966,Costa Coffee,4d918863939e54811652cf9e,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,NW1 9LR,,,,,,,,,,
v-1460742714,7,39,106,false,United Kingdom,GB,75447,-0.296208,51.552459,Costa Coffee,54e7706a498e9257e0a1d656,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,E10 5NH,,,,,,,,,,
v-1460742714,3,36,144,false,United Kingdom,GB,69882,-0.09973941215510612,51.58371199532015,Costa Coffee,54fc6a2b498edf0d9bf50be1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Brent Cross,Greater London,W1F 7TX,,,,,,,,,,
v-1460742714,8,17,121,false,United Kingdom,GB,74988,-0.2272577938755476,51.54746169776021,Costa Coffee,552910da498eaa9ea226dc89,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,HA1 1YY,,,,,,,,,,
v-1460742714,1,297,959,false,United Kingdom,GB,77483,-0.09069085121154785,51.514958858134605,Costa Coffee,4b0bc036f964a520653323e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,SW1Y 4LR,,,,,,,,,,
v-1460742714,7,1471,1895,false,United Kingdom,GB,75886,-0.12559643787248115,51.530852453841206,Costa Coffee,4be71eddcf200f479e4c153c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,E16 1XL,,,,,,,,,,
v-1460742714,22,351,910,false,United Kingdom,GB,72993,-0.11733055114746094,51.5565021389442,Costa Coffee,4d6e1cd82427224b235fc84d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Leyton,Greater London,SE10 9BL,,,,,,,,,,
v-1460742714,7,121,213,false,United Kingdom,GB,72238,-0.22359462039770062,51.57215596416142,Costa Coffee,50754dcfe4b0a06863784376,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,W14 9EX,,,,,,,,,,
v-1460742714,7,412,2381,false,United Kingdom,GB,76534,-0.12523834633181566,51.52499557666066,Costa Coffee,4ad2de98f964a520c3e220e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Harrow,Greater London,N1 0NY,,,,,,,,,,
v-1460742714,5,89,213,false,United Kingdom,GB,74836,-0.13929687419845008,51.54112275514506,Costa Coffee,53833057498ebd1e8265affb,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,SW1  E5,,,,,,,,,,
v-1460742714,7,144,286,false,United Kingdom,GB,73797,-0.07540445593257655,51.54765188679635,Costa Coffee,5256e433498e0529617f5292,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Whitechapel,Buckinghamshire,W1W 8DS,,,,,,,,,,
v-1460742714,11,162,414,false,United Kingdom,GB,72821,-0.008607588422741196,51.555960326918765,Costa Coffee,4ed78a9ecc21a6423f6ede6d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Gerrards Cross,Greater London,,,,,,,,,,,
v-1460742714,6,1515,2410,false,United Kingdom,GB,77774,-0.1408865375,51.51470226,Costa Coffee,4b25316df964a520b96d24e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,,,,,,,,,,,
v-1460742714,19,200,423,false,United Kingdom,GB,73222,-0.3366869688034057,51.58003650333152,Costa Coffee,4d372ccd00946ea8317d87ec,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,,,,,,,,,,,
v-1460742714,2,484,863,false,United Kingdom,GB,77050,-0.16008812889989985,51.52251861035706,Costa Coffee,4e311e37a809ef7b4eca1894,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,Greater London,,,,,,,,,,,
v-1460742714,12,141,391,false,United Kingdom,GB,77266,-0.06226415797604718,51.51618468387772,Costa Coffee,4c0a225dffb8c9b6c9106b61,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,West Kensington,Greater London,,,,,,,,,,,
v-1460742714,10,121,884,false,United Kingdom,GB,77847,-0.5513498706868114,51.58906083948326,Costa Coffee,4bb479ec0cbcef3ba9fd582a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,Islington,Greater London,,,,,,,,,,,
v-1460742714,1,804,1054,false,United Kingdom,GB,78386,-0.13377084632394054,51.508764109816006,Costa Coffee,4cda944022bd721e533df047,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,London,,,,,,,,,,,,
v-1460742714,,301,495,false,United Kingdom,GB,78192,0.028269579570627805,51.50849883311416,Costa Coffee,4d5f907b865a224bb73fa085,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,,593,1084,false,United Kingdom,GB,81097,-0.010203969588958951,51.48159058626657,Costa Coffee,50031f36e4b05ceffcec44f9,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,,96,294,false,United Kingdom,GB,81065,-0.20645849379155434,51.48997801973492,Costa Coffee,535e5f24498e0f645ea33636,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,,583,1339,false,United Kingdom,GB,75232,-0.10378024066676882,51.5357058916216,Costa Coffee,4d0b8029dd5fa1cd175e5989,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,,,,,,,,,,,,,
v-1460742714,,626,958,false,United Kingdom,GB,80053,-0.14528989791870114,51.494396767179566,Costa Coffee,4bacfe8df964a52059223be3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,,,,,,,,,,,,,,
v-1460742714,,58,127,false,United Kingdom,GB,77582,-0.13921928237528106,51.5163339101115,Costa Coffee,54353063498e39dba772481d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,,,,,,,,,,,,,,
v-1460742714,12,469,1063,false,United Kingdom,GB,2652,-1.0932254791259766,53.95787835672812,Costa Coffee,4c91d65b2626a1cd9d7f356b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,York,North Yorkshire,YO24 1AY,adj Lendal,,,,,,,,,
v-1460742714,6,439,674,false,United Kingdom,GB,3202,-1.0861337184906006,53.96075050488211,Costa Coffee,4c7fbb60fb74236a91e9fab9,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,false,true,5569efbaa7c8896abe7bf070,http://www.costa.co.uk,York,North Yorkshire,YO1 7DT,adj Feasegate,,,,,,,,,
